70	-0.03	0.09	0.22	-0.02	0.08	0.18	-0.03	0.07	0.16	-0.02	0.07	0.16	-0.02	0.09	0.20
72	-0.03	0.09	0.21	-0.03	0.08	0.19	-0.03	0.07	0.17	-0.02	0.07	0.17	-0.02	0.10	0.22
74	-0.03	0.08	0.20	-0.03	0.08	0.18	-0.03	0.07	0.17	-0.02	0.08	0.17	-0.02	0.12	0.26
76	-0.03	0.08	0.19	-0.02	0.07	0.16	-0.02	0.07	0.16	-0.01	0.09	0.18	0.01	0.15	0.30
78	-0.03	0.07	0.18	-0.01	0.06	0.14	-0.01	0.08	0.17	0.01	0.11	0.21	0.05	0.20	0.36
80	-0.04	0.07	0.18	-0.01	0.06	0.14	0.01	0.10	0.19	0.04	0.15	0.25	0.11	0.27	0.43
82	-0.03	0.06	0.16	0.00	0.07	0.15	0.03	0.14	0.24	0.08	0.21	0.33	0.18	0.35	0.52
84	-0.03	0.06	0.15	0.00	0.09	0.18	0.06	0.19	0.32	0.13	0.29	0.44	0.26	0.44	0.62
86	-0.03	0.06	0.15	0.01	0.12	0.22	0.10	0.25	0.40	0.19	0.37	0.55	0.34	0.53	0.72
88	-0.02	0.07	0.15	0.03	0.15	0.27	0.14	0.31	0.48	0.25	0.45	0.65	0.40	0.60	0.80
90	-0.02	0.07	0.17	0.04	0.17	0.31	0.17	0.36	0.55	0.29	0.51	0.72	0.43	0.65	0.86
92	-0.01	0.09	0.19	0.05	0.20	0.34	0.18	0.38	0.58	0.31	0.53	0.75	0.44	0.66	0.88
94	-0.01	0.10	0.22	0.06	0.21	0.36	0.18	0.38	0.58	0.30	0.51	0.73	0.42	0.64	0.86
96	0.00	0.13	0.26	0.08	0.23	0.37	0.16	0.36	0.56	0.26	0.47	0.68	0.37	0.60	0.82
98	0.02	0.16	0.31	0.09	0.24	0.39	0.15	0.34	0.53	0.23	0.43	0.63	0.32	0.54	0.76
100	0.04	0.19	0.35	0.09	0.25	0.41	0.13	0.31	0.50	0.19	0.38	0.58	0.26	0.48	0.70
