42	0.67	0.90	1.14	0.78	1.00	1.22	0.87	1.08	1.30	0.87	1.10	1.34	0.85	1.15	1.45
44	0.75	0.98	1.21	0.85	1.07	1.28	0.93	1.16	1.39	0.94	1.20	1.46	0.89	1.22	1.55
46	0.82	1.04	1.26	0.90	1.12	1.33	0.98	1.21	1.45	0.99	1.26	1.53	0.87	1.23	1.58
48	0.86	1.08	1.30	0.93	1.14	1.35	0.99	1.23	1.47	0.98	1.25	1.53	0.79	1.17	1.54
50	0.88	1.09	1.31	0.92	1.13	1.34	0.95	1.19	1.42	0.89	1.17	1.45	0.65	1.02	1.40
52	0.84	1.05	1.27	0.84	1.06	1.28	0.83	1.07	1.31	0.72	0.99	1.26	0.44	0.79	1.15
54	0.73	0.96	1.19	0.70	0.93	1.16	0.61	0.86	1.11	0.42	0.70	0.99	0.18	0.50	0.82
56	0.56	0.81	1.06	0.47	0.71	0.96	0.31	0.56	0.81	0.11	0.36	0.62	-0.02	0.22	0.46
58	0.38	0.63	0.88	0.22	0.46	0.70	0.05	0.25	0.46	-0.06	0.10	0.27	-0.10	0.04	0.18
60	0.21	0.45	0.69	0.02	0.22	0.42	-0.06	0.05	0.17	-0.10	-0.01	0.07	-0.09	-0.03	0.02
62	0.07	0.28	0.49	-0.06	0.06	0.19	-0.07	-0.02	0.03	-0.08	-0.04	0.00	-0.07	-0.05	-0.02
64	-0.02	0.15	0.32	-0.06	-0.01	0.05	-0.06	-0.03	-0.01	-0.07	-0.04	0.00	-0.06	-0.04	-0.02
66	-0.06	0.07	0.20	-0.04	-0.02	0.00	-0.04	-0.03	-0.01	-0.05	-0.03	0.00	-0.05	-0.03	-0.02
68	-0.07	0.03	0.12	-0.03	-0.02	-0.01	-0.03	-0.02	-0.01	-0.04	-0.02	0.00	-0.04	-0.02	-0.01
70	-0.06	0.01	0.07	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01	-0.03	-0.01	0.00	-0.03	-0.02	-0.01
72	-0.05	0.00	0.04	-0.02	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	0.00	-0.02	-0.02	-0.01
74	-0.04	-0.01	0.03	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01
76	-0.03	-0.01	0.02	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01
78	-0.02	-0.01	0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01
80	-0.02	-0.01	0.00	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01
82	-0.01	-0.01	-0.01	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.02	-0.01
84	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.02	-0.01	-0.02	-0.02	-0.01
86	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.02	-0.01	-0.02	-0.02	-0.01	-0.02	-0.02	-0.01
88	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.02	-0.01	-0.02	-0.02	-0.01	-0.02	-0.02	-0.01
90	-0.01	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	-0.01	-0.02	-0.01	0.00
92	-0.01	-0.01	-0.01	-0.01	-0.01	0.00	-0.02	-0.01	0.00	-0.02	-0.01	0.00	-0.02	-0.01	0.00
94	-0.01	-0.01	0.00	-0.01	-0.01	0.00	-0.01	0.00	0.00	-0.01	0.00	0.01	-0.01	0.00	0.01
96	-0.01	-0.01	0.00	-0.01	0.00	0.00	-0.01	0.00	0.01	0.00	0.00	0.01	-0.01	0.00	0.02
98	-0.01	-0.01	0.00	-0.01	0.00	0.00	0.00	0.00	0.01	0.00	0.01	0.02	-0.01	0.01	0.02
100	-0.01	-0.01	0.00	-0.01	0.00	0.00	-0.01	0.00	0.01	-0.01	0.00	0.01	-0.01	0.00	0.01
